,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
1999-11-30,26.4863,33.9694,23.3426,27.8255,5567600.0,0.008439724017451954,0.03961985373481711,-0.004663026762504599,0.027998896473831827,-0.12725081054461818,0.0012332110884758496,0.03344049766956709,-0.05024659446239843,0.08961322560729279,0.04932524827281166,0.38095238095238093,0.11105579786988695
1999-12-31,25.5797,37.2334,21.6706,28.8715,8271900.0,-0.005878427760704108,0.01655761586343518,0.012523862535944648,0.04661991760218126,0.19654676550243222,0.003760867156588098,0.036038458619439905,-0.06674763113324689,0.11897826674488776,0.12105588120447025,0.36363636363636365,-0.011384050675296376
2000-01-31,25.0902,31.5973,22.1136,25.0555,5593800.0,0.00024432221505805215,0.040631782067440114,-0.006278337477645746,0.034856193687484736,-0.06498227471197993,-0.003188656570575526,0.036775332333554844,-0.07131786740037782,0.0700296177844213,-0.001383967340713091,0.45,0.06402761331356062
2000-02-29,24.9152,34.4813,23.4326,26.8296,5555100.0,0.014932546005757786,0.0439970207483598,-0.00805689682603381,0.029865901388006707,-0.21496188231215818,0.002832839252183262,0.03801837342329129,-0.0497030298694332,0.10808193996082105,0.0740276966481438,0.4,-0.16246811152708565
2000-03-31,27.0476,32.5424,18.8414,23.2227,13726000.0,-0.008084795463416228,0.025107456756372135,-0.005631214563742344,0.04657465975411089,0.013273379869254143,-0.0067464786090486555,0.037522998911142046,-0.09873256679427334,0.09626030350524362,-0.15246802819250238,0.30434782608695654,-0.052010330536784576
2000-04-30,24.385,33.1886,20.7301,23.3818,9582500.0,0.022622523038378584,0.03764204032579334,-0.020537462605540215,0.0449308671709838,-0.3863548103624308,-0.0013552467637985258,0.04625158148350561,-0.11345588538614182,0.07898270531302876,-0.04201024720220128,0.3684210526315789,-0.10779638461496723
2000-05-31,24.2244,25.6124,18.1374,21.9675,6075700.0,-0.004705563974263427,0.02696218909890195,-0.003198296413789487,0.03295809691844812,0.011874379190949913,-0.00391604287115803,0.029510081742832334,-0.049741659125435156,0.08235142875572476,-0.09779630128038402,0.2727272727272727,-0.18251113978629974
2000-06-30,22.6032,23.8815,15.3414,19.0217,7652100.0,-0.007074592373861988,0.01737158357762756,-0.007519621063973373,0.04343391739244954,-0.011969907965087234,-0.007307702640110809,0.0328496852740298,-0.11734309037076773,0.04480373066269383,-0.17251105645171647,0.3181818181818182,-0.04611388256275238
2000-07-31,22.0725,25.1512,18.1212,21.2896,5477100.0,0.006014618511389279,0.029070194376954607,-0.0021776603370393666,0.03397102069412913,-0.07590816997289718,0.0017028928016899919,0.031149092697599905,-0.04124514387444522,0.06874093579933138,-0.03611379922816921,0.4,-0.05130821451777539
2000-08-31,21.4498,24.2771,18.9192,20.5818,4909700.0,0.001827756893990662,0.02617964474459566,-0.00434075578060807,0.01934117480167643,-0.07036663830720347,-0.0015368863830631922,0.02235088589634302,-0.03979957845411386,0.05068648487760141,-0.04130813118319212,0.34782608695652173,-0.13948138444903252
2000-09-30,21.2756,27.7684,15.4227,18.6917,8956300.0,0.011099169245764805,0.0356823084356941,-0.021402319099981203,0.04657375165048506,-0.3139157142116953,-0.006006877251996253,0.04391380060578813,-0.07249341594835679,0.09418998912111709,-0.12948130111444928,0.25,0.18639767298074325
2000-10-31,18.4235,25.6339,17.1566,22.4216,7377300.0,0.006578895313764122,0.03181821326957348,0.011339714478039185,0.03996973472060697,0.05894790612078982,0.009072657733146297,0.03550078077771173,-0.05169185684021205,0.08607201651526575,0.1963977563153265,0.5454545454545454,0.029563061694346988
2000-11-30,21.0674,26.9761,19.9678,21.9176,6550200.0,0.011658430865283669,0.03840808084809901,-0.00834590798381818,0.024327667225117033,-0.196730865609553,0.0006560444982776526,0.03220057085710239,-0.044331880622860975,0.06356610428149478,0.03956314502893023,0.47619047619047616,0.19294365527110405
2000-12-31,23.2663,31.8825,20.7617,28.5013,8727600.0,0.007524347385479284,0.04184168651653438,0.01687508207773858,0.03249877809427822,0.10103169430807224,0.012445786697194702,0.03645813482059851,-0.03837637219601442,0.09449063318387019,0.20294373860568723,0.5,0.14314181447676066
2001-01-31,24.8232,38.9139,22.8264,28.9312,10042700.0,0.00789229483030867,0.06139159122677753,0.0016843573884716841,0.03217121514681005,-0.05250272219958951,0.004477929237298328,0.0462783660603584,-0.0817167264781169,0.11997824936281365,0.1531418978113438,0.42857142857142855,-0.0004960615666766611
2001-02-28,28.9235,33.5057,26.5916,29.1997,4594400.0,0.002333666317306582,0.027010724664712896,-0.0014372396641899599,0.022469331483196502,-0.033041727180352254,0.00023871854980850316,0.02390433292331237,-0.0327525924058687,0.056495230482588976,0.009504021767906523,0.3684210526315789,-0.1778541555730759
2001-03-31,28.887,31.6193,21.7003,24.4233,8665000.0,-0.016270779115351443,0.030237790152607143,-0.0006272597662158849,0.019476664158846975,0.15580793372513968,-0.008076554694375673,0.025791650907018362,-0.06731360996723179,0.026237465004111282,-0.16785407223849272,0.36363636363636365,0.05324809846010613
2001-04-30,24.331,29.4534,21.7947,25.9196,5184700.0,0.0,0.028488316056970435,0.005773138999448246,0.026877566335975045,0.05773138999448246,0.003038494210235919,0.027031031764148984,-0.0445149330371013,0.07118497343388208,0.06324818179468923,0.45,0.031618362415288565
2001-05-31,25.9197,31.0535,25.0077,27.0212,6122200.0,0.0005511098700347272,0.02447034967415545,0.003371616102515886,0.02200499293653635,0.031576678427327476,0.0020285178965724774,0.02266390262666249,-0.04044794734611923,0.051421371170813135,0.041618445749871696,0.4090909090909091,-0.11334642641248949
2001-06-30,26.5681,28.5269,20.5739,23.9595,6808300.0,-0.009150617960561528,0.019679599478496224,-0.0031311324794420173,0.022728114174968464,0.04791310437119156,-0.005839900945945798,0.02108045258376438,-0.041534186061348066,0.030714286024201787,-0.10334634307790622,0.47619047619047616,0.11024601783172266
2001-07-31,24.411,29.5107,22.0474,27.5301,6859800.0,0.005361506563861991,0.0186207210175461,0.007377188988141144,0.023431638573816863,0.03289551979479466,0.0064701318972155255,0.02088109016316469,-0.03733242553900773,0.04539592659919611,0.12024610116630588,0.6666666666666666,-0.09447432409683706
2001-08-31,27.8021,28.179,23.4518,25.55,7023500.0,-0.010280627068703163,0.013170178008879771,0.0019372161666757852,0.013743751936580883,0.12605286468714105,-0.0036163489403146457,0.014562036820843038,-0.038510983615175576,0.026236249681134804,-0.08447424076225371,0.30434782608695654,-0.303023326787657
2001-09-30,26.0375,29.1541,16.6319,19.4241,7548800.0,-0.01537442862751274,0.04218297543899524,-0.02385327820204841,0.052547526604846656,-0.09857965385131084,-0.02021948552724741,0.046799242270527085,-0.08580661096487452,0.05491961878632701,-0.29302324345307385,0.26666666666666666,-0.039469256082953506
2001-10-31,19.3566,22.4905,17.7439,18.7945,7347400.0,0.007129431727965629,0.02129366159991752,-0.008832789937636623,0.014404483021756365,-0.17728779653129578,-0.0015772346350901452,0.019214253199006735,-0.031857949092136906,0.038197625938706015,-0.02946917274837023,0.391304347826087,0.12174235479906721
2001-11-30,19.0435,22.9367,18.1753,21.7251,6529000.0,0.014398284221848042,0.022285984178417376,0.0011873359396447373,0.013606500741692106,-0.11652386266054027,0.007132262666636224,0.01876251675631852,-0.030874909419865926,0.04324717980666337,0.13174243813365044,0.6666666666666666,0.29322201049206614
2001-12-31,21.1651,31.4416,20.6438,28.6621,9294000.0,0.021897906493381945,0.05500551840613283,0.009269063781657438,0.02244426333179575,-0.10439052062386311,0.015251147171421679,0.04047909539486591,-0.022472180219522908,0.138716262957991,0.30322209382664944,0.5,0.018750453194159602
2002-01-31,27.3932,30.5082,25.7634,28.1922,7261200.0,-0.002713068861783599,0.02245170823727945,0.002910859754202345,0.02936657073886732,0.056437077052278184,0.0003800918770086703,0.02596875635767254,-0.06853897626775307,0.049957060257422636,0.02875053652874281,0.5238095238095238,-0.03848018040810798
2002-02-28,27.3449,29.356,24.6356,26.5771,4278200.0,-0.0048195779334808675,0.024383100957139102,-0.0005788961644361379,0.016605951196118754,0.03276766182348556,-0.0024636436173449067,0.019887172874199742,-0.034729514309203235,0.03555487844801908,-0.028480097073524738,0.3684210526315789,-0.03612528330777255
2002-03-31,29.0225,30.8498,25.6761,28.2741,6303400.0,0.0008200442858205845,0.02064498647573436,0.001066710915816138,0.017810337601070536,0.0032867105857761203,0.0009498688279235074,0.0186560759722516,-0.028823774129246083,0.03487820447408296,-0.026125199973189253,0.5,-0.028643067202828405
2002-04-30,27.6011,29.986,24.8096,27.0913,4575300.0,-0.0003995113637185188,0.020680428595254683,-0.0024404035306132455,0.018627488957125973,-0.02284932519956051,-0.0014685501178062328,0.019158252162739944,-0.03368954192737528,0.029726798036127544,-0.018642983868245134,0.45454545454545453,0.06942295052369714
2002-05-31,28.5971,32.9648,25.6328,30.961,7445000.0,0.008005073617860514,0.032019582468673605,0.002560300897428243,0.020921932777031325,-0.05188742630689447,0.0051530498119198,0.02622960338877237,-0.03369628822527915,0.07535944614101675,0.07942303385828038,0.5,0.06501593329958671
2002-06-30,30.2947,34.0323,27.9578,32.6547,7032800.0,-0.0018221364205071033,0.015383987493786545,0.007942915069879142,0.022241253328851362,0.09582837848335535,0.00331736436390671,0.019432338631728833,-0.03017343988578336,0.05554769753535993,0.0750160166341699,0.6,-0.17132653831403039
2002-07-31,32.1581,33.0009,22.4976,27.367,9207200.0,-0.009539070380892856,0.01941737020702924,-0.006714710585721767,0.036632331560852285,0.021528887365989124,-0.008059643821517522,0.029029614083376714,-0.0605651376179126,0.0636331306950364,-0.16132645497944717,0.5,0.0647570947561655
