,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
2020-02-29,14.6484,35.3141,11.322,22.49,14213993.0,0.056263181182881664,0.06169861978168101,-0.0264956568406709,0.05110932372986914,-0.6058075230055389,0.012125134236986964,0.06902129756601913,-0.07519946598599603,0.13560393222649525,0.4287396514896071,0.4375,-0.252523514647855
2020-03-31,22.9403,29.8301,8.9962,18.0,7500448.0,-0.05478477708867162,0.09052047135268222,0.027441465953558574,0.07079473482474716,0.8497038963758605,-0.011713887876074853,0.08924127980891694,-0.26680448743022556,0.14032911349557287,-0.2425234313132718,0.36363636363636365,0.0506221873874368
2020-04-30,15.0118,20.5702,12.9868,15.95,4055247.0,-0.0015268475391440421,0.05266275553023167,0.00028542909133340413,0.04648021459966884,0.016881347856963824,-0.0005300953923814466,0.048017150208192264,-0.09349364887792655,0.0628113401427366,0.06062227072202003,0.47619047619047616,0.5251436308612851
2020-05-31,14.9617,31.125,14.2046,25.55,5137541.0,0.02642879895083578,0.08335027210842626,0.026971016201469356,0.05032958623565973,0.03185097145717153,0.02671417645116924,0.06598701083028748,-0.09246376739278572,0.203894944587784,0.5351437141958684,0.7,0.03480677474273059
2020-06-30,26.7731,34.7308,21.3654,28.0,7756450.0,0.0025270060473119747,0.05215742576203212,0.0038126081109391067,0.052219819500739326,0.016668628747210423,0.003200416652069044,0.05087304120387654,-0.08365471276571901,0.09585657814229753,0.044806858077313834,0.5454545454545454,-0.4093659670913047
2020-07-31,28.8336,33.9771,16.9595,19.34,5539961.0,-0.018309351374305873,0.05243968671333672,-0.018635081741488504,0.02009241249293936,-0.02189238541331484,-0.01847997204283011,0.03793869584245778,-0.13423260575191565,0.052378537769430356,-0.3993658837567214,0.3181818181818182,0.35399521145940466
2020-08-31,17.4488,29.9801,15.8135,25.11,15333647.0,0.018658213620475372,0.06357667056674661,0.010058195285818488,0.03942136037441084,-0.05728377444027499,0.013928203536414085,0.05038926599434439,-0.058404395710133006,0.1417214465945671,0.363995294793988,0.6190476190476191,-0.11296862596349655
2020-09-30,27.2902,32.1906,17.9467,24.62,14448864.0,0.00720550412062515,0.06568802422625075,-0.011271974612504489,0.04088763995840078,-0.18884125782317573,-0.0029571091825961516,0.05277925153949468,-0.09184773135842983,0.11307434563500207,-0.10296854262891332,0.5238095238095238,0.3214388946744605
2020-10-31,24.5303,48.6639,19.035,34.17,16527456.0,0.02978592415054746,0.075480967294861,0.0033879718471210296,0.07414825771172286,-0.2605915511871433,0.01595842532494314,0.07413036003402772,-0.09432866492101288,0.17900405817932796,0.33143897800904365,0.45454545454545453,0.3509353521943326
2020-11-30,34.8512,54.1748,28.4232,50.0,10894400.0,0.005535594295949952,0.045576918896815935,0.0316904931128684,0.03143180095821166,0.26708458246513445,0.019301330515380716,0.03996529065878542,-0.09758429031184734,0.07261159671433326,0.3609354355289159,0.7,0.31985567797223996
2020-12-31,58.7014,144.9216,55.0814,81.64,24189708.0,0.034807077186414404,0.05965265138789206,0.004496734597094765,0.08285651652972673,-0.2986066912961016,0.018930231068199355,0.072625855975564,-0.07688953850837699,0.2086927144409172,0.32985576130682315,0.5454545454545454,0.12008427127599539
2021-01-31,84.6676,145.0959,68.4529,96.43,21072490.0,0.03648537535414986,0.07182035645575921,-0.01435915801353973,0.07110695106732902,-0.4354745829685962,0.008238412372100089,0.07400419735149516,-0.13261195480986565,0.1487242184755857,0.1300843546105787,0.631578947368421,-0.09470270872213474
2021-02-28,97.0085,145.5054,71.8099,89.13,20773078.0,0.007773057013624185,0.056071529671231746,-0.01606210228014362,0.05515477726360173,-0.22280547891042968,-0.005468698149580151,0.05525955595925192,-0.1348649764721701,0.10750545289814273,-0.08470262538755145,0.631578947368421,-0.0130841258715447
2021-03-31,98.724,115.0644,54.1646,98.42,13582647.0,-0.06874966782981562,0.054766840734249304,0.06085582272141643,0.07708738879331917,0.5792777849263446,0.003253382476424408,0.09360558557080234,-0.13080622402150155,0.16443908257868145,-0.003084042536961445,0.4,
