,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
1999-11-30,15.6156,18.8115,14.1836,16.3063,3712400.0,0.000527828122928447,0.015536750451758487,0.0022372708393009703,0.02448729615305859,0.019859526125954652,0.0014680216169333348,0.02044487647561568,-0.0358212555689601,0.042193207336432614,0.04328112161855613,0.47619047619047616,-0.014364859393182473
1999-12-31,16.6006,18.1803,13.4265,16.5283,3506000.0,0.00268266710198386,0.017250428902527648,-0.0021550853327737844,0.03835924943503085,-0.05053260968035023,0.0001486063028250939,0.029593164274954727,-0.08095878036526072,0.056029363251454356,-0.00436477605859923,0.45454545454545453,0.18962535181894108
2000-01-31,16.3072,20.6146,14.1597,19.9102,5803600.0,0.0003214546026790721,0.02779138547530388,0.018927883235938258,0.01514816814005607,0.18638574093527094,0.010114311778078644,0.023433099475407396,-0.04794416320726391,0.03988137433959826,0.1996254351535243,0.75,0.18606175953346432
2000-02-29,21.1286,43.3137,19.4974,25.7051,11764200.0,0.016639707008439714,0.022822705752672,0.007850916924397123,0.07331594145990344,-0.07124819383198622,0.012014028016838351,0.054216612730392494,-0.11293416492184383,0.1268555207184261,0.1960618428680476,0.6,-0.08514941830459659
2000-03-31,28.513,33.0515,21.0125,26.4488,11013100.0,-0.005082751958493947,0.052243987393866986,0.002376781071788773,0.02891660699541203,0.07934889244640475,-0.001013915760157918,0.040276600740176915,-0.08813050391148813,0.06490496733219109,-0.07514933497001333,0.5217391304347826,-0.10560927500549959
2000-04-30,24.3505,27.6197,17.6127,22.1302,7231200.0,-0.006540660148308619,0.03857581553984472,-0.008371142052023429,0.04101974642146376,-0.03138613933376533,-0.007557594539261291,0.03878684056729642,-0.08176574969979189,0.058937595085701844,-0.09560919167091642,0.47368421052631576,-0.055539339090474274
2000-05-31,21.78,24.924,18.3408,20.8104,6721500.0,-0.0003321032849134653,0.03523928812277871,-0.0033177095131106215,0.037584022195990746,-0.033173771795082185,-0.0018959922615881663,0.03560094497171308,-0.05540408521217399,0.06930771573279104,-0.04553925575589102,0.36363636363636365,0.0979261252630236
2000-06-30,23.6747,31.9978,20.4178,26.3728,8460400.0,-0.0015501138152156368,0.03415204089373107,0.015633695760261877,0.04932520608518745,0.187471791515037,0.007450929295748775,0.04264606590080766,-0.06380946260568754,0.10638863196026227,0.10792620859760674,0.5454545454545454,-0.009216863006007173
2000-07-31,25.5256,33.2709,22.8994,25.5456,7543900.0,0.016961578049670675,0.03213221270910813,-0.01671383948911309,0.01969802379010239,-0.319792597338167,-0.0007623259181102538,0.030843404498077848,-0.04791144158099492,0.07206899087633367,0.0007832203285761572,0.4,0.29253767067662295
2000-08-31,26.5525,38.0823,24.371,35.9332,17555700.0,0.014670193422844768,0.03213733970489125,0.014034212486616552,0.017414146881108407,0.021708615610950943,0.01432329473035665,0.024527206727462638,-0.04790537720487986,0.06195145226030574,0.3025377540112062,0.7391304347826086,0.15303669689537153
2000-09-30,35.4354,49.115,32.5152,41.7103,11016900.0,0.005361657976913421,0.022886256799072375,0.0102279697463163,0.037913631912747735,0.054024775670942216,0.00792287469765178,0.03094745589720645,-0.04671638816097623,0.06267106041081671,0.16303678022995483,0.6,0.07739128988247954
2000-10-31,43.8079,51.4479,32.4567,47.8086,13402800.0,-0.003992926313884704,0.03785537010008333,0.013544380132685128,0.03163639303465531,0.18891744459838344,0.005193281824794732,0.035012061152737334,-0.04961756291531527,0.04904656127867746,0.08739137321706276,0.5454545454545454,-0.2660073314905424
2000-11-30,46.026,49.6297,32.0665,35.6304,15002200.0,-0.013158204791370606,0.04474293774483467,-0.014272919784235222,0.042336441585150014,-0.038578274504252,-0.013771298037446145,0.042268152440126855,-0.07965120419416749,0.06902714065412852,-0.2560072481559591,0.38095238095238093,-0.05454209465255249
2000-12-31,43.921,51.8138,32.0278,42.0076,11703500.0,-0.001493283784633438,0.050308334248277485,0.0073494352113174346,0.04491520640669675,0.08693390617487529,0.0031607788448143894,0.046412522837108845,-0.07564320279712211,0.08267531708381792,-0.04454201131796932,0.45,0.0614112841340068
2001-01-31,36.3698,43.1982,28.3111,39.062,12682300.0,-0.0071677782613625875,0.04860784175122768,0.006459953548995958,0.03640287226726013,0.13556949339121882,0.00032747423433461266,0.04172135572589341,-0.08274314305365982,0.05470529963044557,0.07141136746858996,0.5714285714285714,-0.24774796684670808
2001-02-28,37.2115,41.9918,25.738,29.3376,10871100.0,-0.009603630100801008,0.029143225662813597,-0.018420813777325983,0.041780610709270805,-0.10737909696685177,-0.014502065476648217,0.035974984225875556,-0.0878391867956303,0.04485169540078493,-0.2377478835121249,0.2631578947368421,-0.3300060080752867
2001-03-31,28.9412,31.0795,16.2327,21.0155,18307500.0,-0.015911478576507942,0.037612948607319535,-0.014322838251862173,0.06959971887945332,0.0015635649945955343,-0.015079333644550634,0.05531140641737906,-0.13981394909327172,0.11316777022290303,-0.32000592474070355,0.3181818181818182,0.37962985761894186
2001-04-30,18.2002,30.4987,14.1651,26.8714,13784300.0,0.01238842849858838,0.06802219439187852,0.020746132457675516,0.04561740719922415,0.09596546808945972,0.016787220056002663,0.05581495029402562,-0.09627087951793856,0.13808348073909427,0.3896299409535251,0.5,0.11802858464654119
2001-05-31,24.3913,31.705,23.0476,27.7228,10344200.0,0.002739865372341521,0.020140592360153545,0.005818968413538996,0.03307849025294223,0.036609998825513745,0.004352728870111627,0.0270576403708001,-0.04409484433077582,0.05285605262261406,0.12802866798112453,0.45454545454545453,-0.251927416409944
